text,Label
"O, pardon me that I descend so low, To show the line and the predicament Wherein you range under this subtle king, Shall it for shame be spoken in these days, Or fill up chronicles in time to come, That men of your nobility and power Did gage them both in an unjust behalf, As both of you--God pardon it!--have done, To put down Richard, that sweet lovely rose, An plant this thorn, this canker, Bolingbroke? And shall it in more shame be further spoken, That you are fool'd, discarded and shook off By him for whom these shames ye underwent? No, yet time serves wherein you may redeem Your banish'd honours and restore yourselves Into the good thoughts of the world again, Revenge the jeering and disdain'd contempt Of this proud king, who studies day and night To answer all the debt he owes to you Even with the bloody payment of your deaths: Therefore, I say-- Peace, cousin, say no more: And now I will unclasp a secret book, And to your quick-conceiving discontents I'll read you matter deep and dangerous, As full of peril and adventurous spirit As to o'er-walk a current roaring loud On the unsteadfast footing of a spear. If he fall in, good night! or sink or swim: Send danger from the east unto the west, So honour cross it from the north to south, And let them grapple: O, the blood more stirs To rouse a lion than to start a hare! Imagination of some great exploit Drives him beyond the bounds of patience. By heaven, methinks it were an easy leap, To pluck bright honour from the pale-faced moon, Or dive into the bottom of the deep, Where fathom-line could never touch the ground, And pluck up drowned honour by the locks, So he that doth redeem her thence might wear Without corrival, all her dignities: But out upon this half-faced fellowship! He apprehends a world of figures here, But not the form of what he should attend. Good cousin, give me audience for a while. I cry you mercy. Those same noble Scots That are your prisoners,-- I'll keep them all,",Human
"By God, he shall not have a Scot of them, No, if a Scot would save his soul, he shall not: I'll keep them, by this hand. You start away And lend no ear unto my purposes. Those prisoners you shall keep. Nay, I will, that's flat: He said he would not ransom Mortimer, Forbad my tongue to speak of Mortimer, But I will find him when he lies asleep, And in his ear I'll holla 'Mortimer!' Nay, I'll have a starling shall be taught to speak Nothing but 'Mortimer,' and give it him To keep his anger still in motion. Hear you, cousin, a word. All studies here I solemnly defy, Save how to gall and pinch this Bolingbroke: And that same sword-and-buckler Prince of Wales, But that I think his father loves him not And would be glad he met with some mischance, I would have him poison'd with a pot of ale. Farewell, kinsman: I'll talk to you When you are better temper'd to attend. Why, what a wasp-stung and impatient fool Art thou to break into this woman's mood, Tying thine ear to no tongue but thine own! Why, look you, I am whipp'd and scourged with rods, Nettled and stung with pismires, when I hear Of this vile politician, Bolingbroke. In Richard's time,--what do you call the place?-- A plague upon it, it is in Gloucestershire, 'Twas where the madcap duke his uncle kept, His uncle York, where I first bow'd my knee Unto this king of smiles, this Bolingbroke,-- 'Sblood!-- When you and he came back from Ravenspurgh. At Berkley castle. You say true: Why, what a candy deal of courtesy This fawning greyhound then did proffer me! Look,'when his infant fortune came to age,' And 'gentle Harry Percy,' and 'kind cousin,' O, the devil take such cozeners! God forgive me! Good uncle, tell your tale, I have done. Nay, if you have not, to it again, We will stay your leisure. I have done, i' faith. Then once more to your Scottish prisoners. Deliver them up without their ransom straight,",Human
"And make the Douglas' son your only mean For powers in Scotland, which, for divers reasons Which I shall send you written, be assured, Will easily be granted. You, my lord, To Northumberland Your son in Scotland being thus employ'd, Shall secretly into the bosom creep Of that same noble prelate, well beloved, The archbishop. Of York, is it not? True, who bears hard His brother's death at Bristol, the Lord Scroop. I speak not this in estimation, As what I think might be, but what I know Is ruminated, plotted and set down, And only stays but to behold the face Of that occasion that shall bring it on. I smell it: upon my life, it will do well. Before the game is afoot, thou still let'st slip. Why, it cannot choose but be a noble plot, And then the power of Scotland and of York, To join with Mortimer, ha? And so they shall. In faith, it is exceedingly well aim'd. And 'tis no little reason bids us speed, To save our heads by raising of a head, For, bear ourselves as even as we can, The king will always think him in our debt, And think we think ourselves unsatisfied, Till he hath found a time to pay us home: And see already how he doth begin To make us strangers to his looks of love. He does, he does: we'll be revenged on him. Cousin, farewell: no further go in this Than I by letters shall direct your course. When time is ripe, which will be suddenly, I'll steal to Glendower and Lord Mortimer, Where you and Douglas and our powers at once, As I will fashion it, shall happily meet, To bear our fortunes in our own strong arms, Which now we hold at much uncertainty. Farewell, good brother: we shall thrive, I trust. Uncle, Adieu: O, let the hours be short Till fields and blows and groans applaud our sport! Exeunt ACT II SCENE I. Rochester. An inn yard. Enter a Carrier with a lantern in his hand Heigh-ho! an it be not four by the day, I'll be hanged: Charles' wain is over the new chimney, and",Human
"yet our horse not packed. What, ostler! [Within]   Anon, anon. I prithee, Tom, beat Cut's saddle, put a few flocks in the point, poor jade, is wrung in the withers out of all cess. Enter another Carrier Peas and beans are as dank here as a dog, and that is the next way to give poor jades the bots: this house is turned upside down since Robin Ostler died. Poor fellow, never joyed since the price of oats rose, it was the death of him. I think this be the most villanous house in all London road for fleas: I am stung like a tench. Like a tench! by the mass, there is ne'er a king christen could be better bit than I have been since the first cock. Why, they will allow us ne'er a jordan, and then we leak in your chimney, and your chamber-lie breeds fleas like a loach. What, ostler! come away and be hanged! I have a gammon of bacon and two razors of ginger, to be delivered as far as Charing-cross. God's body! the turkeys in my pannier are quite starved. What, ostler! A plague on thee! hast thou never an eye in thy head? canst not hear? An 'twere not as good deed as drink, to break the pate on thee, I am a very villain. Come, and be hanged! hast thou no faith in thee? Enter GADSHILL Good morrow, carriers. What's o'clock? I think it be two o'clock. I pray thee lend me thy lantern, to see my gelding in the stable. Nay, by God, soft, I know a trick worth two of that, i' faith. I pray thee, lend me thine. Ay, when? can'st tell? Lend me thy lantern, quoth he? marry, I'll see thee hanged first. Sirrah carrier, what time do you mean to come to London? Time enough to go to bed with a candle, I warrant thee. Come, neighbour Mugs, we'll call up the gentleman: they will along with company, for they have great charge. Exeunt carriers What, ho! chamberlain! [Within]  At hand, quoth pick-purse. That's even as fair as--at hand, quoth the chamberlain, for thou variest no more from picking of purses than giving direction doth from labouring, thou layest the plot how. Enter Chamberlain",Human
"Good morrow, Master Gadshill. It holds current that I told you yesternight: there's a franklin in the wild of Kent hath brought three hundred marks with him in gold: I heard him tell it to one of his company last night at supper, a kind of auditor, one that hath abundance of charge too, God knows what. They are up already, and call for eggs and butter, they will away presently. Sirrah, if they meet not with Saint Nicholas' clerks, I'll give thee this neck. No, I'll none of it: I pray thee keep that for the hangman, for I know thou worshippest St. Nicholas as truly as a man of falsehood may. What talkest thou to me of the hangman? if I hang, I'll make a fat pair of gallows, for if I hang, old Sir John hangs with me, and thou knowest he is no starveling. Tut! there are other Trojans that thou dreamest not of, the which for sport sake are content to do the profession some grace, that would, if matters should be looked into, for their own credit sake, make all whole. I am joined with no foot-land rakers, no long-staff sixpenny strikers, none of these mad mustachio purple-hued malt-worms, but with nobility and tranquillity, burgomasters and great oneyers, such as can hold in, such as will strike sooner than speak, and speak sooner than drink, and drink sooner than pray: and yet, zounds, I lie, for they pray continually to their saint, the commonwealth, or rather, not pray to her, but prey on her, for they ride up and down on her and make her their boots. What, the commonwealth their boots? will she hold out water in foul way? She will, she will, justice hath liquored her. We steal as in a castle, cocksure, we have the receipt of fern-seed, we walk invisible. Nay, by my faith, I think you are more beholding to the night than to fern-seed for your walking invisible. Give me thy hand: thou shalt have a share in our purchase, as I am a true man. Nay, rather let me have it, as you are a false thief. Go to, 'homo' is a common name to all men. Bid the ostler bring my gelding out of the stable. Farewell, you muddy knave. Exeunt SCENE II. The highway, near Gadshill. Enter PRINCE HENRY and POINS Come, shelter, shelter: I have removed Falstaff's horse, and he frets like a gummed velvet. Stand close.",Human
"Enter FALSTAFF Poins! Poins, and be hanged! Poins! Peace, ye fat-kidneyed rascal! what a brawling dost thou keep! Where's Poins, Hal? He is walked up to the top of the hill: I'll go seek him. I am accursed to rob in that thief's company: the rascal hath removed my horse, and tied him I know not where. If I travel but four foot by the squier further afoot, I shall break my wind. Well, I doubt not but to die a fair death for all this, if I 'scape hanging for killing that rogue. I have forsworn his company hourly any time this two and twenty years, and yet I am bewitched with the rogue's company. If the rascal hath not given me medicines to make me love him, I'll be hanged, it could not be else: I have drunk medicines. Poins! Hal! a plague upon you both! Bardolph! Peto! I'll starve ere I'll rob a foot further. An 'twere not as good a deed as drink, to turn true man and to leave these rogues, I am the veriest varlet that ever chewed with a tooth. Eight yards of uneven ground is threescore and ten miles afoot with me, and the stony-hearted villains know it well enough: a plague upon it when thieves cannot be true one to another! They whistle Whew! A plague upon you all! Give me my horse, you rogues, give me my horse, and be hanged! Peace, ye fat-guts! lie down, lay thine ear close to the ground and list if thou canst hear the tread of travellers. Have you any levers to lift me up again, being down? 'Sblood, I'll not bear mine own flesh so far afoot again for all the coin in thy father's exchequer. What a plague mean ye to colt me thus? Thou liest, thou art not colted, thou art uncolted. I prithee, good Prince Hal, help me to my horse, good king's son. Out, ye rogue! shall I be your ostler? Go, hang thyself in thine own heir-apparent garters! If I be ta'en, I'll peach for this. An I have not ballads made on you all and sung to filthy tunes, let a cup of sack be my poison: when a jest is so forward, and afoot too! I hate it. Enter GADSHILL, BARDOLPH and PETO Stand. So I do, against my will. O, 'tis our setter: I know his voice. Bardolph, what news? Case ye, case ye, on with your vizards: there 's",Human
"money of the king's coming down the hill, 'tis going to the king's exchequer. You lie, ye rogue, 'tis going to the king's tavern. There's enough to make us all. To be hanged. Sirs, you four shall front them in the narrow lane, Ned Poins and I will walk lower: if they 'scape from your encounter, then they light on us. How many be there of them? Some eight or ten. 'Zounds, will they not rob us? What, a coward, Sir John Paunch? Indeed, I am not John of Gaunt, your grandfather, but yet no coward, Hal. Well, we leave that to the proof. Sirrah Jack, thy horse stands behind the hedge: when thou needest him, there thou shalt find him. Farewell, and stand fast. Now cannot I strike him, if I should be hanged. Ned, where are our disguises? Here, hard by: stand close. Exeunt PRINCE HENRY and POINS Now, my masters, happy man be his dole, say I: every man to his business. Enter the Travellers Come, neighbour: the boy shall lead our horses down the hill, we'll walk afoot awhile, and ease our legs. Stand! Jesus bless us! Strike, down with them, cut the villains' throats: ah! whoreson caterpillars! bacon-fed knaves! they hate us youth: down with them: fleece them. O, we are undone, both we and ours for ever! Hang ye, gorbellied knaves, are ye undone? No, ye fat chuffs: I would your store were here! On, bacons, on! What, ye knaves! young men must live. You are Grand-jurors, are ye? we'll jure ye, 'faith. Here they rob them and bind them. Exeunt Re-enter PRINCE HENRY and POINS The thieves have bound the true men. Now could thou and I rob the thieves and go merrily to London, it would be argument for a week, laughter for a month and a good jest for ever. Stand close, I hear them coming. Enter the Thieves again Come, my masters, let us share, and then to  horse before day. An the Prince and Poins be not two arrant cowards, there's no equity stirring: there's no more valour in that Poins than in a wild-duck. Your money!",Human
"Villains! As they are sharing, the Prince and Poins set upon  them, they all run away, and Falstaff, after a blow or two, runs away too, leaving the booty behind them Got with much ease. Now merrily to horse: The thieves are all scatter'd and possess'd with fear So strongly that they dare not meet each other, Each takes his fellow for an officer. Away, good Ned. Falstaff sweats to death, And lards the lean earth as he walks along: Were 't not for laughing, I should pity him. How the rogue roar'd! Exeunt SCENE III. Warkworth castle Enter HOTSPUR, solus, reading a letter 'But for mine own part, my lord, I could be well contented to be there, in respect of the love I bear your house.' He could be contented: why is he not, then? In respect of the love he bears our house: he shows in this, he loves his own barn better than he loves our house. Let me see some more. 'The purpose you undertake is dangerous,'--why, that's certain: 'tis dangerous to take a cold, to sleep, to drink, but I tell you, my lord fool, out of this nettle, danger, we pluck this flower, safety. 'The purpose you undertake is dangerous, the friends you have named uncertain, the time itself unsorted, and your whole plot too light for the counterpoise of so great an opposition.' Say you so, say you so? I say unto you again, you are a shallow cowardly hind, and you lie.  What a lack-brain is this! By the Lord, our plot is a good plot as ever was laid, our friends true and constant: a good plot, good friends, and full of expectation, an excellent plot, very good friends. What a frosty-spirited rogue is this! Why, my lord of York commends the plot and the general course of action. 'Zounds, an I were now by this rascal, I could brain him with his lady's fan. Is there not my father, my uncle and myself? lord Edmund Mortimer, My lord of York and Owen Glendower? is there not besides the Douglas? have I not all their letters to meet me in arms by the ninth of the next month? and are they not some of them set forward already? What a pagan rascal is this! an infidel! Ha! you shall see now in very sincerity of fear and cold heart, will he to the king and lay open all our proceedings. O, I could divide myself and go to buffets, for moving such a dish of skim milk with so honourable an action! Hang him! let him tell the king: we are prepared. I will set forward to-night. Enter LADY PERCY",Human
"How now, Kate! I must leave you within these two hours. O, my good lord, why are you thus alone? For what offence have I this fortnight been A banish'd woman from my Harry's bed? Tell me, sweet lord, what is't that takes from thee Thy stomach, pleasure and thy golden sleep? Why dost thou bend thine eyes upon the earth, And start so often when thou sit'st alone? Why hast thou lost the fresh blood in thy cheeks, And given my treasures and my rights of thee To thick-eyed musing and cursed melancholy? In thy faint slumbers I by thee have watch'd, And heard thee murmur tales of iron wars, Speak terms of manage to thy bounding steed, Cry 'Courage! to the field!' And thou hast talk'd Of sallies and retires, of trenches, tents, Of palisadoes, frontiers, parapets, Of basilisks, of cannon, culverin, Of prisoners' ransom and of soldiers slain, And all the currents of a heady fight. Thy spirit within thee hath been so at war And thus hath so bestirr'd thee in thy sleep, That beads of sweat have stood upon thy brow Like bubbles in a late-disturbed stream, And in thy face strange motions have appear'd, Such as we see when men restrain their breath On some great sudden hest. O, what portents are these? Some heavy business hath my lord in hand, And I must know it, else he loves me not. What, ho! Enter Servant Is Gilliams with the packet gone? He is, my lord, an hour ago. Hath Butler brought those horses from the sheriff? One horse, my lord, he brought even now. What horse? a roan, a crop-ear, is it not? It is, my lord. That roan shall by my throne. Well, I will back him straight: O esperance! Bid Butler lead him forth into the park. Exit Servant But hear you, my lord. What say'st thou, my lady? What is it carries you away? Why, my horse, my love, my horse. Out, you mad-headed ape! A weasel hath not such a deal of spleen As you are toss'd with. In faith, I'll know your business, Harry, that I will. I fear my brother Mortimer doth stir",Human
"About his title, and hath sent for you To line his enterprise: but if you go,-- So far afoot, I shall be weary, love. Come, come, you paraquito, answer me Directly unto this question that I ask: In faith, I'll break thy little finger, Harry, An if thou wilt not tell me all things true. Away, Away, you trifler! Love! I love thee not, I care not for thee, Kate: this is no world To play with mammets and to tilt with lips: We must have bloody noses and crack'd crowns, And pass them current too. God's me, my horse! What say'st thou, Kate? what would'st thou have with me? Do you not love me? do you not, indeed? Well, do not then, for since you love me not, I will not love myself. Do you not love me? Nay, tell me if you speak in jest or no. Come, wilt thou see me ride? And when I am on horseback, I will swear I love thee infinitely. But hark you, Kate, I must not have you henceforth question me Whither I go, nor reason whereabout: Whither I must, I must, and, to conclude, This evening must I leave you, gentle Kate. I know you wise, but yet no farther wise Than Harry Percy's wife: constant you are, But yet a woman: and for secrecy, No lady closer, for I well believe Thou wilt not utter what thou dost not know, And so far will I trust thee, gentle Kate. How! so far? Not an inch further. But hark you, Kate: Whither I go, thither shall you go too, To-day will I set forth, to-morrow you. Will this content you, Kate? It must of force. Exeunt SCENE IV. The Boar's-Head Tavern, Eastcheap. Enter PRINCE HENRY and POINS Ned, prithee, come out of that fat room, and lend me thy hand to laugh a little. Where hast been, Hal? With three or four loggerheads amongst three or four score hogsheads. I have sounded the very base-string of humility. Sirrah, I am sworn brother to a leash of drawers, and can call them all by their christen names, as Tom, Dick, and Francis. They take it already upon their salvation, that",Human
"though I be but the prince of Wales, yet I am king of courtesy, and tell me flatly I am no proud Jack, like Falstaff, but a Corinthian, a lad of mettle, a good boy, by the Lord, so they call me, and when I am king of England, I shall command all the good lads in Eastcheap. They call drinking deep, dyeing scarlet, and when you breathe in your watering, they cry  'hem!' and bid you play it off. To conclude, I am so good a proficient in one quarter of an hour, that I can drink with any tinker in his own language during my life. I tell thee, Ned, thou hast lost much honour, that thou wert not with me in this sweet action. But, sweet Ned,--to sweeten which name of Ned, I give thee this pennyworth of sugar, clapped even now into my hand by an under-skinker, one that never spake other English in his life than 'Eight shillings and sixpence' and 'You are welcome,' with this shrill addition, 'Anon, anon, sir! Score a pint of bastard in the Half-Moon,' or so. But, Ned, to drive away the time till Falstaff come, I prithee, do thou stand in some by-room, while I question my puny drawer to what end he gave me the sugar, and do thou never leave calling 'Francis,' that his tale to me may be nothing but 'Anon.' Step aside, and I'll show thee a precedent. Francis! Thou art perfect. Francis! Exit POINS Enter FRANCIS Anon, anon, sir. Look down into the Pomgarnet, Ralph. Come hither, Francis. My lord? How long hast thou to serve, Francis? Forsooth, five years, and as much as to-- [Within]  Francis! Anon, anon, sir. Five year! by'r lady, a long lease for the clinking of pewter. But, Francis, darest thou be so valiant as to play the coward with thy indenture and show it a fair pair of heels and run from it? O Lord, sir, I'll be sworn upon all the books in England, I could find in my heart. [Within]  Francis! Anon, sir. How old art thou, Francis? Let me see--about Michaelmas next I shall be-- [Within]  Francis! Anon, sir. Pray stay a little, my lord. Nay, but hark you, Francis: for the sugar thou",Human
"gavest me,'twas a pennyworth, wast't not? O Lord, I would it had been two! I will give thee for it a thousand pound: ask me when thou wilt, and thou shalt have it. [Within]  Francis! Anon, anon. Anon, Francis? No, Francis, but to-morrow, Francis, or, Francis, o' Thursday, or indeed, Francis, when thou wilt. But, Francis! My lord? Wilt thou rob this leathern jerkin, crystal-button, not-pated, agate-ring, puke-stocking, caddis-garter, smooth-tongue, Spanish-pouch,-- O Lord, sir, who do you mean? Why, then, your brown bastard is your only drink, for look you, Francis, your white canvas doublet will sully: in Barbary, sir, it cannot come to so much. What, sir? [Within]  Francis! Away, you rogue! dost thou not hear them call? Here they both call him, the drawer stands amazed, not knowing which way to go Enter Vintner What, standest thou still, and hearest such a calling? Look to the guests within. Exit Francis My lord, old Sir John, with half-a-dozen more, are at the door: shall I let them in? Let them alone awhile, and then open the door. Exit Vintner Poins! Re-enter POINS Anon, anon, sir. Sirrah, Falstaff and the rest of the thieves are at the door: shall we be merry? As merry as crickets, my lad. But hark ye, what cunning match have you made with this jest of the drawer? come, what's the issue? I am now of all humours that have showed themselves humours since the old days of goodman Adam to the pupil age of this present twelve o'clock at midnight. Re-enter FRANCIS What's o'clock, Francis? Anon, anon, sir. Exit That ever this fellow should have fewer words than a parrot, and yet the son of a woman! His industry is upstairs and downstairs, his eloquence the parcel of a reckoning. I am not yet of Percy's mind, the Hotspur of the north, he that kills me some six or seven dozen of Scots at a breakfast, washes his",Human
